,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,hashtag,frequency
7709,7709,7709,7709,7709,7709,doritasnewvideo,1
7710,7710,7710,7710,7710,7710,dorjeshugden,1
7711,7711,7711,7711,7711,7711,dos,1
7712,7712,7712,7712,7712,7712,dosanddonts,1
7713,7713,7713,7713,7713,7713,dosfarma,1
7714,7714,7714,7714,7714,7714,dosoemthing,1
7715,7715,7715,7715,7715,7715,dosomething,63
7716,7716,7716,7716,7716,7716,dossiêviolênciasexual,1
7717,7717,7717,7717,7717,7717,dostkasaath,1
7718,7718,7718,7718,7718,7718,dostnediyadhoka,1
7719,7719,7719,7719,7719,7719,dotard,1
7720,7720,7720,7720,7720,7720,dotardtrump,1
7721,7721,7721,7721,7721,7721,dotco,1
7722,7722,7722,7722,7722,7722,dotcom,1
7723,7723,7723,7723,7723,7723,dothink,1
7724,7724,7724,7724,7724,7724,dotin,2
7725,7725,7725,7725,7725,7725,dotke,1
7726,7726,7726,7726,7726,7726,dotme,4
7727,7727,7727,7727,7727,7727,doublebind,1
7728,7728,7728,7728,7728,7728,doublekill,1
7729,7729,7729,7729,7729,7729,doubleornothing,1
7730,7730,7730,7730,7730,7730,doublestandard,6
7731,7731,7731,7731,7731,7731,doublestandards,9
7732,7732,7732,7732,7732,7732,doubletrauma,1
7733,7733,7733,7733,7733,7733,doughutchinson,1
7734,7734,7734,7734,7734,7734,dovecameron,1
7735,7735,7735,7735,7735,7735,download,4
7736,7736,7736,7736,7736,7736,downloads,2
7737,7737,7737,7737,7737,7737,downsyndrome,3
7738,7738,7738,7738,7738,7738,downsyndromeawareness,1
7739,7739,7739,7739,7739,7739,downtick,1
7740,7740,7740,7740,7740,7740,downwithbullies,1
7741,7741,7741,7741,7741,7741,dox,4
7742,7742,7742,7742,7742,7742,doxakids,1
7743,7743,7743,7743,7743,7743,doxing,45
7744,7744,7744,7744,7744,7744,doxx,1
7745,7745,7745,7745,7745,7745,doxxed,2
7746,7746,7746,7746,7746,7746,doxxgate,1
7747,7747,7747,7747,7747,7747,doxxing,47
7748,7748,7748,7748,7748,7748,doyou,1
7749,7749,7749,7749,7749,7749,doyourbest,1
7750,7750,7750,7750,7750,7750,doyourjob,1
7751,7751,7751,7751,7751,7751,doyourpart,2
7752,7752,7752,7752,7752,7752,doyourpeace,9
7753,7753,7753,7753,7753,7753,doyourresearch,1
7754,7754,7754,7754,7754,7754,dozer,1
7755,7755,7755,7755,7755,7755,dpcdsb,1
7756,7756,7756,7756,7756,7756,dphi,3
7757,7757,7757,7757,7757,7757,dps,1
7758,7758,7758,7758,7758,7758,dq,4
7759,7759,7759,7759,7759,7759,dqeverychild,6
7760,7760,7760,7760,7760,7760,dqinstitute,1
7761,7761,7761,7761,7761,7761,dqworld,1
7762,7762,7762,7762,7762,7762,dr,2
7763,7763,7763,7763,7763,7763,drachenlord,3
7764,7764,7764,7764,7764,7764,draculapp,1
7765,7765,7765,7765,7765,7765,draculapp_news,1
7766,7766,7766,7766,7766,7766,drag,1
7767,7767,7767,7767,7767,7767,dragartist,1
7768,7768,7768,7768,7768,7768,dragging,1
7769,7769,7769,7769,7769,7769,draghim,1
7770,7770,7770,7770,7770,7770,dragkid,1
7771,7771,7771,7771,7771,7771,dragonage,1
7772,7772,7772,7772,7772,7772,dragonsworn,3
7773,7773,7773,7773,7773,7773,dragqueen,2
7774,7774,7774,7774,7774,7774,dragqueenstorytime,2
7775,7775,7775,7775,7775,7775,dragrace,1
7776,7776,7776,7776,7776,7776,dragónorus,1
7777,7777,7777,7777,7777,7777,drainingtheswamp,1
7778,7778,7778,7778,7778,7778,drake,2
7779,7779,7779,7779,7779,7779,drakethetypeofguy,2
7780,7780,7780,7780,7780,7780,drama,19
7781,7781,7781,7781,7781,7781,dramaalert,4
7782,7782,7782,7782,7782,7782,dramadigital,1
7783,7783,7783,7783,7783,7783,dramafree,4
7784,7784,7784,7784,7784,7784,dramainthedramcommunity,1
7785,7785,7785,7785,7785,7785,dramakorea,1
7786,7786,7786,7786,7786,7786,dramaonline,1
7787,7787,7787,7787,7787,7787,draw,1
7788,7788,7788,7788,7788,7788,drawing,6
7789,7789,7789,7789,7789,7789,drawings,1
7790,7790,7790,7790,7790,7790,draws,1
7791,7791,7791,7791,7791,7791,drawtheline,15
7792,7792,7792,7792,7792,7792,draya,1
7793,7793,7793,7793,7793,7793,drchromemental,1
7794,7794,7794,7794,7794,7794,drcyntrellpsych,4
7795,7795,7795,7795,7795,7795,drdavecampbell,1
7796,7796,7796,7796,7796,7796,dreamarts,1
7797,7797,7797,7797,7797,7797,dreambigbook,1
7798,7798,7798,7798,7798,7798,dreamcatcher,1
7799,7799,7799,7799,7799,7799,dreamchild,1
7800,7800,7800,7800,7800,7800,dreamers,2
7801,7801,7801,7801,7801,7801,dreamingunderanislandskye,1
7802,7802,7802,7802,7802,7802,dreammerch,1
7803,7803,7803,7803,7803,7803,dreamnotfound,1
7804,7804,7804,7804,7804,7804,dreams,2
7805,7805,7805,7805,7805,7805,drewbreespatriot,1
7806,7806,7806,7806,7806,7806,drewgulak,1
7807,7807,7807,7807,7807,7807,drf,1
7808,7808,7808,7808,7808,7808,drfa,1
7809,7809,7809,7809,7809,7809,drinking,1
7810,7810,7810,7810,7810,7810,drinkingwater,1
7811,7811,7811,7811,7811,7811,drishtiiasenglish,1
7812,7812,7812,7812,7812,7812,drjoelhaber,25
7813,7813,7813,7813,7813,7813,drjolehaber,2
7814,7814,7814,7814,7814,7814,drkatkuri,5
7815,7815,7815,7815,7815,7815,drlealis,2
7816,7816,7816,7816,7816,7816,drmildredpeyton,15
7817,7817,7817,7817,7817,7817,drmotivationandhealth,1
7818,7818,7818,7818,7818,7818,drnuccitelli,1
7819,7819,7819,7819,7819,7819,drohung,1
7820,7820,7820,7820,7820,7820,droider,1
7821,7821,7821,7821,7821,7821,droids,1
7822,7822,7822,7822,7822,7822,droit,1
7823,7823,7823,7823,7823,7823,drone,1
7824,7824,7824,7824,7824,7824,dropdownday,1
7825,7825,7825,7825,7825,7825,dropin,1
7826,7826,7826,7826,7826,7826,dropped,2
7827,7827,7827,7827,7827,7827,drops,1
7828,7828,7828,7828,7828,7828,droptheaddy,1
7829,7829,7829,7829,7829,7829,dropthemic,1
7830,7830,7830,7830,7830,7830,drprem,1
7831,7831,7831,7831,7831,7831,drpremnetwork,1
7832,7832,7832,7832,7832,7832,drsapnasharma,2
7833,7833,7833,7833,7833,7833,drsapnasupports,2
7834,7834,7834,7834,7834,7834,drsbeingabsolutecnuts,1
7835,7835,7835,7835,7835,7835,drseuss,2
7836,7836,7836,7836,7836,7836,drsis,1
7837,7837,7837,7837,7837,7837,drsusie,1
7838,7838,7838,7838,7838,7838,drtwtisoverparty,1
7839,7839,7839,7839,7839,7839,drug,2
7840,7840,7840,7840,7840,7840,drugabuse,2
7841,7841,7841,7841,7841,7841,drugaddiction,4
7842,7842,7842,7842,7842,7842,drugandsubstanceabuse,1
7843,7843,7843,7843,7843,7843,drugawareness,11
7844,7844,7844,7844,7844,7844,drugdealing,1
7845,7845,7845,7845,7845,7845,drugeducation,1
7846,7846,7846,7846,7846,7846,drugfree,1
7847,7847,7847,7847,7847,7847,drugs,8
7848,7848,7848,7848,7848,7848,drugsawareness,1
7849,7849,7849,7849,7849,7849,drumandbass,1
7850,7850,7850,7850,7850,7850,drumrightmayor,1
7851,7851,7851,7851,7851,7851,drunkisnotconsent,1
7852,7852,7852,7852,7852,7852,drwho,3
7853,7853,7853,7853,7853,7853,drzamurradawan,2
7854,7854,7854,7854,7854,7854,dsa,1
7855,7855,7855,7855,7855,7855,dsci,1
7856,7856,7856,7856,7856,7856,dsf,1
7857,7857,7857,7857,7857,7857,dsh,3
7858,7858,7858,7858,7858,7858,dsiclouse,1
7859,7859,7859,7859,7859,7859,dsktalks,1
7860,7860,7860,7860,7860,7860,dsl,2
7861,7861,7861,7861,7861,7861,dsldebrief,1
7862,7862,7862,7862,7862,7862,dsltips,1
7863,7863,7863,7863,7863,7863,dss2020,1
7864,7864,7864,7864,7864,7864,dswd,1
7865,7865,7865,7865,7865,7865,dtac,12
7866,7866,7866,7866,7866,7866,dtac5g,2
7867,7867,7867,7867,7867,7867,dtacblog,2
7868,7868,7868,7868,7868,7868,dtacsafeinternet,4
7869,7869,7869,7869,7869,7869,dtcc,1
7870,7870,7870,7870,7870,7870,dth,2
7871,7871,7871,7871,7871,7871,dtoxd,1
7872,7872,7872,7872,7872,7872,dtwt,3
7873,7873,7873,7873,7873,7873,dualcitizenship,1
7874,7874,7874,7874,7874,7874,dualipa,4
7875,7875,7875,7875,7875,7875,dubai,27
7876,7876,7876,7876,7876,7876,dubaischools,2
7877,7877,7877,7877,7877,7877,dublin,3
7878,7878,7878,7878,7878,7878,dubs,1
7879,7879,7879,7879,7879,7879,duchessmeghan,5
7880,7880,7880,7880,7880,7880,duchessmeghanheadlines,1
7881,7881,7881,7881,7881,7881,duchessofcambridge,2
7882,7882,7882,7882,7882,7882,duchessofsussex,7
7883,7883,7883,7883,7883,7883,dudu,1
7884,7884,7884,7884,7884,7884,dudukrumah,1
7885,7885,7885,7885,7885,7885,duel,1
7886,7886,7886,7886,7886,7886,dueprocess,1
7887,7887,7887,7887,7887,7887,duetoanotherhumans,51
7888,7888,7888,7888,7888,7888,duh,1
7889,7889,7889,7889,7889,7889,duluthmomsblog,4
7890,7890,7890,7890,7890,7890,dumaguete,1
7891,7891,7891,7891,7891,7891,dumai,1
7892,7892,7892,7892,7892,7892,dumb,1
7893,7893,7893,7893,7893,7893,dumbass,1
7894,7894,7894,7894,7894,7894,dumbassalert,1
7895,7895,7895,7895,7895,7895,dumbassdonald,1
7896,7896,7896,7896,7896,7896,dumbasses,1
7897,7897,7897,7897,7897,7897,dumpster,2
7898,7898,7898,7898,7898,7898,dumpsterfire,1
7899,7899,7899,7899,7899,7899,dumptrump,6
7900,7900,7900,7900,7900,7900,dumptrump2020,3
7901,7901,7901,7901,7901,7901,duncan,1
7902,7902,7902,7902,7902,7902,dunchfest,1
7903,7903,7903,7903,7903,7903,dungking,1
7904,7904,7904,7904,7904,7904,dunkindonuts,1
7905,7905,7905,7905,7905,7905,dunkins,1
7906,7906,7906,7906,7906,7906,dunyablogs,1
7907,7907,7907,7907,7907,7907,dunzo,1
7908,7908,7908,7908,7908,7908,duoluocontinent,1
7909,7909,7909,7909,7909,7909,dup19,1
7910,7910,7910,7910,7910,7910,durapevictim,1
7911,7911,7911,7911,7911,7911,durban,3
7912,7912,7912,7912,7912,7912,durchblick,1
7913,7913,7913,7913,7913,7913,durgarai,1
7914,7914,7914,7914,7914,7914,dusky,1
7915,7915,7915,7915,7915,7915,dussehra,1
7916,7916,7916,7916,7916,7916,dutch,2
7917,7917,7917,7917,7917,7917,dutchantibullying,1
7918,7918,7918,7918,7918,7918,duterte,1
7919,7919,7919,7919,7919,7919,dutyofcare,13
7920,7920,7920,7920,7920,7920,dutyron,3
7921,7921,7921,7921,7921,7921,dv,1
7922,7922,7922,7922,7922,7922,dvam,1
7923,7923,7923,7923,7923,7923,dvscommitte,1
7924,7924,7924,7924,7924,7924,dwarf,1
7925,7925,7925,7925,7925,7925,dwarfism,1
7926,7926,7926,7926,7926,7926,dwi,1
7927,7927,7927,7927,7927,7927,dx,2
7928,7928,7928,7928,7928,7928,dxcommunity,1
7929,7929,7929,7929,7929,7929,dyfi,1
7930,7930,7930,7930,7930,7930,dying,1
7931,7931,7931,7931,7931,7931,dyingtobefamous,3
7932,7932,7932,7932,7932,7932,dyk,53
7933,7933,7933,7933,7933,7933,dylanehler,1
7934,7934,7934,7934,7934,7934,dyor,1
7935,7935,7935,7935,7935,7935,dysfunctionalfamily,1
7936,7936,7936,7936,7936,7936,dyslexia,5
7937,7937,7937,7937,7937,7937,dyslexic,1
7938,7938,7938,7938,7938,7938,dyson,1
7939,7939,7939,7939,7939,7939,dystopia,2
7940,7940,7940,7940,7940,7940,dystopian,4
7941,7941,7941,7941,7941,7941,dzialajmyrazem,1
7942,7942,7942,7942,7942,7942,díacontraelbullying,1
7943,7943,7943,7943,7943,7943,díacontraelciberacoso,1
7944,7944,7944,7944,7944,7944,díadainfancia,2
7945,7945,7945,7945,7945,7945,díadeinternetsegura,1
7946,7946,7946,7946,7946,7946,díadelaradio,1
7947,7947,7947,7947,7947,7947,díadellibro,1
7948,7948,7948,7948,7948,7948,díadellibro2020,1
7949,7949,7949,7949,7949,7949,díainternacionalacosoescolar,2
7950,7950,7950,7950,7950,7950,díainternacionalcontraelacosoescolar,1
7951,7951,7951,7951,7951,7951,díainternacionalcontralaviolenciayacosoescolar,2
7952,7952,7952,7952,7952,7952,díainternacionalcontraviolenciaacosoescolar,2
7953,7953,7953,7953,7953,7953,díainternacionaldelainternetsegura,1
7954,7954,7954,7954,7954,7954,díainternacionalporunainternetsegura,1
7955,7955,7955,7955,7955,7955,díamundialcontraelacosoescolar,1
7956,7956,7956,7956,7956,7956,díamundialdelosniños,1
7957,7957,7957,7957,7957,7957,díamundialparalaprevencióndelsuicidio,1
7958,7958,7958,7958,7958,7958,e,3
7959,7959,7959,7959,7959,7959,e2e,1
7960,7960,7960,7960,7960,7960,e32021,1
7961,7961,7961,7961,7961,7961,e4j,1
7962,7962,7962,7962,7962,7962,e_learning,1
7963,7963,7963,7963,7963,7963,ea,1
7964,7964,7964,7964,7964,7964,eabuses,1
7965,7965,7965,7965,7965,7965,eachforequal,1
7966,7966,7966,7966,7966,7966,eachonereachone,1
7967,7967,7967,7967,7967,7967,ead,2
7968,7968,7968,7968,7968,7968,eaglefm,1
7969,7969,7969,7969,7969,7969,eagles,3
7970,7970,7970,7970,7970,7970,eal,14
7971,7971,7971,7971,7971,7971,ealcollege,1
7972,7972,7972,7972,7972,7972,ean,1
7973,7973,7973,7973,7973,7973,eaplaytogive,1
7974,7974,7974,7974,7974,7974,earfood,1
7975,7975,7975,7975,7975,7975,early,1
7976,7976,7976,7976,7976,7976,earlyadopt,2
7977,7977,7977,7977,7977,7977,earlydetection,1
7978,7978,7978,7978,7978,7978,earlyed,1
7979,7979,7979,7979,7979,7979,earlyedchat,1
7980,7980,7980,7980,7980,7980,earlyintervention,3
7981,7981,7981,7981,7981,7981,earlylearning,1
7982,7982,7982,7982,7982,7982,earlymarriage,2
7983,7983,7983,7983,7983,7983,earlyswallows,1
7984,7984,7984,7984,7984,7984,earnit,5
7985,7985,7985,7985,7985,7985,earpers,1
7986,7986,7986,7986,7986,7986,earthday,1
7987,7987,7987,7987,7987,7987,earthenware,1
7988,7988,7988,7988,7988,7988,earthquake,1
7989,7989,7989,7989,7989,7989,earthquakela,1
7990,7990,7990,7990,7990,7990,easilyallowresponse,1
7991,7991,7991,7991,7991,7991,eastanglia,1
7992,7992,7992,7992,7992,7992,eastasianvoices,1
7993,7993,7993,7993,7993,7993,easterattack,1
7994,7994,7994,7994,7994,7994,easternct,1
7995,7995,7995,7995,7995,7995,easterneurope,2
7996,7996,7996,7996,7996,7996,easterneuropeanmailorderbridealago,2
7997,7997,7997,7997,7997,7997,easternnc,2
7998,7998,7998,7998,7998,7998,easternshore,1
7999,7999,7999,7999,7999,7999,eastharlem,1
8000,8000,8000,8000,8000,8000,eastmidsheadsup,1
8001,8001,8001,8001,8001,8001,easy,3
8002,8002,8002,8002,8002,8002,eating,1
8003,8003,8003,8003,8003,8003,eatingdisorder,19
8004,8004,8004,8004,8004,8004,eatingdisorders,6
8005,8005,8005,8005,8005,8005,eatmeatbedappy,1
8006,8006,8006,8006,8006,8006,eatmeatbehappy,32
8007,8007,8007,8007,8007,8007,eatshit,1
8008,8008,8008,8008,8008,8008,eattherich,1
8009,8009,8009,8009,8009,8009,eavesdropping,1
8010,8010,8010,8010,8010,8010,ebay,6
8011,8011,8011,8011,8011,8011,ebayemployees,1
8012,8012,8012,8012,8012,8012,ebayfinds,1
8013,8013,8013,8013,8013,8013,ebayseller,2
8014,8014,8014,8014,8014,8014,ebayvintage,1
8015,8015,8015,8015,8015,8015,ebelite,1
8016,8016,8016,8016,8016,8016,ebidensya,1
8017,8017,8017,8017,8017,8017,ebola,3
8018,8018,8018,8018,8018,8018,ebony,1
8019,8019,8019,8019,8019,8019,ebook,86
8020,8020,8020,8020,8020,8020,ebooks,5
8021,8021,8021,8021,8021,8021,ebooksforall,1
8022,8022,8022,8022,8022,8022,ecba,1
8023,8023,8023,8023,8023,8023,eccouncil,3
8024,8024,8024,8024,8024,8024,ecdp2019,3
8025,8025,8025,8025,8025,8025,echochambers,1
8026,8026,8026,8026,8026,8026,echoraix,1
8027,8027,8027,8027,8027,8027,echusera,1
8028,8028,8028,8028,8028,8028,echusero,1
8029,8029,8029,8029,8029,8029,ecisd,1
8030,8030,8030,8030,8030,8030,ecivility,7
8031,8031,8031,8031,8031,8031,eclasses,1
8032,8032,8032,8032,8032,8032,eclassroom,5
8033,8033,8033,8033,8033,8033,eclassrooms,17
8034,8034,8034,8034,8034,8034,ecochampion,1
8035,8035,8035,8035,8035,8035,ecole,1
8036,8036,8036,8036,8036,8036,ecologymedia,1
8037,8037,8037,8037,8037,8037,ecommerce,6
8038,8038,8038,8038,8038,8038,economic,1
8039,8039,8039,8039,8039,8039,economiccrisis,1
8040,8040,8040,8040,8040,8040,economicempowerment,1
8041,8041,8041,8041,8041,8041,economicsuicide,2
8042,8042,8042,8042,8042,8042,economicterrorism,1
8043,8043,8043,8043,8043,8043,economy,3
8044,8044,8044,8044,8044,8044,economía,1
8045,8045,8045,8045,8045,8045,ecosystem,1
8046,8046,8046,8046,8046,8046,ecourtesty,1
8047,8047,8047,8047,8047,8047,ecourtesy,4
8048,8048,8048,8048,8048,8048,ecrchat,1
8049,8049,8049,8049,8049,8049,ecuador,1
8050,8050,8050,8050,8050,8050,ecurriculums,1
8051,8051,8051,8051,8051,8051,ed,1
8052,8052,8052,8052,8052,8052,ed2030globalforum,1
8053,8053,8053,8053,8053,8053,edad,1
8054,8054,8054,8054,8054,8054,edadmin,4
8055,8055,8055,8055,8055,8055,edchat,168
8056,8056,8056,8056,8056,8056,edchate,1
8057,8057,8057,8057,8057,8057,edchateu,126
8058,8058,8058,8058,8058,8058,edchatie,64
8059,8059,8059,8059,8059,8059,eddata,1
8060,8060,8060,8060,8060,8060,edge,2
8061,8061,8061,8061,8061,8061,edgeymemes,1
8062,8062,8062,8062,8062,8062,edgy,2
8063,8063,8063,8063,8063,8063,edible,1
8064,8064,8064,8064,8064,8064,edicioncentral,1
8065,8065,8065,8065,8065,8065,edigitalafrica,1
8066,8066,8066,8066,8066,8066,edinburgcisd,1
8067,8067,8067,8067,8067,8067,edinburgh,1
8068,8068,8068,8068,8068,8068,edinvr,1
8069,8069,8069,8069,8069,8069,edit,5
8070,8070,8070,8070,8070,8070,edite,1
8071,8071,8071,8071,8071,8071,editing,1
8072,8072,8072,8072,8072,8072,editorial,5
8073,8073,8073,8073,8073,8073,editorialcartoons,2
8074,8074,8074,8074,8074,8074,editorialillustration,1
8075,8075,8075,8075,8075,8075,editorspick,1
8076,8076,8076,8076,8076,8076,edla6630,1
8077,8077,8077,8077,8077,8077,edlaw,1
8078,8078,8078,8078,8078,8078,edlead,2
8079,8079,8079,8079,8079,8079,edleader,2
8080,8080,8080,8080,8080,8080,edleaders,4
8081,8081,8081,8081,8081,8081,edleadership,8
8082,8082,8082,8082,8082,8082,edlt6616,1
8083,8083,8083,8083,8083,8083,edmaverick,4
8084,8084,8084,8084,8084,8084,edmonton,5
8085,8085,8085,8085,8085,8085,edpolicy,9
8086,8086,8086,8086,8086,8086,edprep,1
8087,8087,8087,8087,8087,8087,edprivacy,2
8088,8088,8088,8088,8088,8088,edr,2
8089,8089,8089,8089,8089,8089,edreform,5
8090,8090,8090,8090,8090,8090,edshareie,2
8091,8091,8091,8091,8091,8091,edsociedad,1
8092,8092,8092,8092,8092,8092,edt501,1
8093,8093,8093,8093,8093,8093,edtc300,1
8094,8094,8094,8094,8094,8094,edte431,1
8095,8095,8095,8095,8095,8095,edtech,326
8096,8096,8096,8096,8096,8096,edtechcat,1
8097,8097,8097,8097,8097,8097,edtechchat,26
8098,8098,8098,8098,8098,8098,edtechdrake,1
8099,8099,8099,8099,8099,8099,edtechteam,1
8100,8100,8100,8100,8100,8100,edtechwomen,12
8101,8101,8101,8101,8101,8101,edu,16
8102,8102,8102,8102,8102,8102,edu370,3
8103,8103,8103,8103,8103,8103,educ,1
8104,8104,8104,8104,8104,8104,educ1500,1
8105,8105,8105,8105,8105,8105,educ250,2
8106,8106,8106,8106,8106,8106,educ2502019,3
8107,8107,8107,8107,8107,8107,educ2502020,6
8108,8108,8108,8108,8108,8108,educ2502021,2
8109,8109,8109,8109,8109,8109,educ307,1
8110,8110,8110,8110,8110,8110,educ615fall2019,1
8111,8111,8111,8111,8111,8111,educacao,3
8112,8112,8112,8112,8112,8112,educacaomidiatica,1
8113,8113,8113,8113,8113,8113,educacaotransdorma,1
8114,8114,8114,8114,8114,8114,educacion,16
8115,8115,8115,8115,8115,8115,educacionemocional,1
8116,8116,8116,8116,8116,8116,educacionenigualdad,2
8117,8117,8117,8117,8117,8117,educacioninfantil,1
8118,8118,8118,8118,8118,8118,educaciononline,1
8119,8119,8119,8119,8119,8119,educacionvirtual,1
8120,8120,8120,8120,8120,8120,educación,21
8121,8121,8121,8121,8121,8121,educaciónadistancia,1
8122,8122,8122,8122,8122,8122,educacióndigital,2
8123,8123,8123,8123,8123,8123,educaciónprimaria,1
8124,8124,8124,8124,8124,8124,educaciónsolución,1
8125,8125,8125,8125,8125,8125,educacão,3
8126,8126,8126,8126,8126,8126,educadores,37
8127,8127,8127,8127,8127,8127,educando,2
8128,8128,8128,8128,8128,8128,educar,2
8129,8129,8129,8129,8129,8129,educat,1
8130,8130,8130,8130,8130,8130,educate,18
8131,8131,8131,8131,8131,8131,educateagainstabuse,1
8132,8132,8132,8132,8132,8132,educateempowerkids,1
8133,8133,8133,8133,8133,8133,educates,1
8134,8134,8134,8134,8134,8134,educatethefuture,1
8135,8135,8135,8135,8135,8135,educateyourelf,1
8136,8136,8136,8136,8136,8136,educateyourself,1
8137,8137,8137,8137,8137,8137,educati,1
8138,8138,8138,8138,8138,8138,educating,1
8139,8139,8139,8139,8139,8139,education,451
8140,8140,8140,8140,8140,8140,education4justice,1
8141,8141,8141,8141,8141,8141,education4thegood,1
8142,8142,8142,8142,8142,8142,educational,13
8143,8143,8143,8143,8143,8143,educationalgames,1
8144,8144,8144,8144,8144,8144,educationalpoverty,1
8145,8145,8145,8145,8145,8145,educationcommittee,1
8146,8146,8146,8146,8146,8146,educationcommunity,1
8147,8147,8147,8147,8147,8147,educationconsultant,1
8148,8148,8148,8148,8148,8148,educationevolved,1
8149,8149,8149,8149,8149,8149,educationfest,1
8150,8150,8150,8150,8150,8150,educationforall,2
8151,8151,8151,8151,8151,8151,educationimprovement,1
8152,8152,8152,8152,8152,8152,educationinindia,1
8153,8153,8153,8153,8153,8153,educationininterestingtimes,1
8154,8154,8154,8154,8154,8154,educationiskey,1
8155,8155,8155,8155,8155,8155,educationmalaysia,1
8156,8156,8156,8156,8156,8156,educationmatters,1
8157,8157,8157,8157,8157,8157,educationminister,1
8158,8158,8158,8158,8158,8158,educationnews,1
8159,8159,8159,8159,8159,8159,educationpolicy,1
8160,8160,8160,8160,8160,8160,educationpolicy2020,1
8161,8161,8161,8161,8161,8161,educationprofessionals,1
8162,8162,8162,8162,8162,8162,educationreform,2
8163,8163,8163,8163,8163,8163,educationrights,1
8164,8164,8164,8164,8164,8164,educationsector,1
8165,8165,8165,8165,8165,8165,educationsystem,1
8166,8166,8166,8166,8166,8166,educationtechnology,1
8167,8167,8167,8167,8167,8167,educationtoday,1
8168,8168,8168,8168,8168,8168,educationwithcharacter,1
8169,8169,8169,8169,8169,8169,educationwithoutexclusion,1
8170,8170,8170,8170,8170,8170,educativas,1
8171,8171,8171,8171,8171,8171,educator,27
8172,8172,8172,8172,8172,8172,educatorinvolvement,1
8173,8173,8173,8173,8173,8173,educators,52
8174,8174,8174,8174,8174,8174,educatortraining,1
8175,8175,8175,8175,8175,8175,educatric,1
8176,8176,8176,8176,8176,8176,educazione,4
8177,8177,8177,8177,8177,8177,educazionecivica,3
8178,8178,8178,8178,8178,8178,educazionecivicadigitale,1
8179,8179,8179,8179,8179,8179,educazionedigitale,6
8180,8180,8180,8180,8180,8180,educação,16
8181,8181,8181,8181,8181,8181,educaçãosp,1
8182,8182,8182,8182,8182,8182,educhat,8
8183,8183,8183,8183,8183,8183,edude,1
8184,8184,8184,8184,8184,8184,edufscarnoar,1
8185,8185,8185,8185,8185,8185,edugament,1
8186,8186,8186,8186,8186,8186,eduhora291,1
8187,8187,8187,8187,8187,8187,edukasi,1
8188,8188,8188,8188,8188,8188,edukasiinformasi,3
8189,8189,8189,8189,8189,8189,edukasyongmalaya,1
